Date,Open,High,Low,Close,Volume,MA_7_Day,MA_20_Day,MA_50_Day,Daily_Return_Pct,Volatility_7Day,Price_Range,Volume_7Day_Avg,Stock
2023-03-23,1035.33,1036.2,1023.94,1026.11,16249370,1022.64,1055.58,1079.1,-0.01,0.02,12.26,20314334.29,RELIANCE.NS
2023-03-24,1024.95,1027.12,1003.38,1005.8,12375945,1020.44,1051.83,1076.15,-0.02,0.02,23.74,18978247.14,RELIANCE.NS
2023-03-27,1012.28,1028.94,1004.38,1021.43,14054323,1021.2,1048.49,1074.01,0.02,0.02,24.56,18362699.14,RELIANCE.NS
2023-03-28,1024.83,1030.08,1021.18,1026.2,12576424,1022.83,1045.76,1072.01,0.0,0.02,8.9,15300157.86,RELIANCE.NS
2023-03-29,1022.1,1024.74,1009.36,1020.13,18804065,1025.01,1043.75,1070.09,-0.01,0.02,15.38,15197225.86,RELIANCE.NS
2023-03-31,1029.4,1069.78,1029.26,1064.12,28171201,1029.01,1043.46,1068.74,0.04,0.02,40.51,16164488.86,RELIANCE.NS
2023-04-03,1070.48,1072.31,1056.79,1064.3,10293043,1032.59,1043.58,1067.44,0.0,0.02,15.52,16074910.14,RELIANCE.NS
2023-04-05,1071.85,1071.85,1053.85,1061.74,16262928,1037.68,1042.22,1066.1,-0.0,0.02,18.01,16076847.0,RELIANCE.NS
2023-04-06,1058.23,1074.59,1058.23,1068.86,18435046,1046.68,1040.69,1065.18,0.01,0.02,16.37,16942432.86,RELIANCE.NS
2023-04-10,1072.77,1072.95,1059.78,1061.29,12961408,1052.38,1038.58,1064.22,-0.01,0.02,13.17,16786302.14,RELIANCE.NS
2023-04-11,1065.46,1068.66,1060.92,1066.54,10542367,1058.14,1038.05,1063.49,0.0,0.02,7.74,16495722.57,RELIANCE.NS
2023-04-12,1066.54,1080.89,1063.66,1071.24,18179087,1065.44,1038.6,1063.16,0.0,0.02,17.23,16406440.0,RELIANCE.NS
2023-04-13,1074.14,1079.98,1069.12,1075.28,12378208,1067.03,1040.22,1063.33,0.0,0.0,10.86,14150298.14,RELIANCE.NS
2023-04-17,1106.98,1106.98,1072.33,1080.73,17929479,1069.38,1042.31,1063.4,0.01,0.01,34.65,15241217.57,RELIANCE.NS
2023-04-18,1085.09,1085.09,1061.81,1068.36,10405576,1070.33,1044.67,1063.27,-0.01,0.01,23.28,14404453.0,RELIANCE.NS
2023-04-19,1067.77,1076.37,1064.64,1073.68,12273475,1071.02,1047.54,1063.38,0.0,0.01,11.73,13524228.57,RELIANCE.NS
2023-04-20,1074.64,1076.88,1064.6,1070.96,7007330,1072.4,1050.35,1063.56,-0.0,0.01,12.28,12673646.0,RELIANCE.NS
2023-04-21,1073.06,1077.79,1066.56,1072.31,7647317,1073.22,1053.72,1063.74,0.0,0.01,11.23,12260067.43,RELIANCE.NS
2023-04-24,1084.18,1086.87,1071.85,1076.42,12936186,1073.96,1055.74,1064.17,0.0,0.01,15.02,11511081.57,RELIANCE.NS
2023-04-25,1080.07,1086.74,1073.0,1084.66,9236126,1075.3,1058.01,1064.81,0.01,0.01,13.74,11062212.71,RELIANCE.NS
2023-04-26,1086.01,1089.25,1074.62,1078.29,8617834,1074.96,1060.62,1064.9,-0.01,0.01,14.63,9731977.71,RELIANCE.NS
2023-04-27,1084.18,1088.29,1079.16,1085.12,9167125,1077.35,1064.58,1065.09,0.01,0.0,9.13,9555056.14,RELIANCE.NS
2023-04-28,1087.37,1106.5,1087.26,1104.95,15565210,1081.82,1068.76,1065.86,0.02,0.01,19.24,10025304.0,RELIANCE.NS
2023-05-02,1112.12,1116.5,1108.42,1114.33,12981805,1088.01,1073.17,1066.93,0.01,0.01,8.08,10878800.43,RELIANCE.NS
2023-05-03,1116.13,1116.13,1101.55,1104.77,7061872,1092.65,1077.4,1067.31,-0.01,0.01,14.59,10795165.43,RELIANCE.NS
2023-05-04,1105.25,1119.72,1102.26,1117.5,8635233,1098.52,1080.07,1067.46,0.01,0.01,17.46,10180743.57,RELIANCE.NS
2023-05-05,1114.31,1123.6,1112.03,1114.65,8746585,1102.8,1082.58,1067.57,-0.0,0.01,11.57,10110809.14,RELIANCE.NS
2023-05-08,1118.42,1133.78,1115.75,1128.41,9153782,1109.96,1085.92,1067.86,0.01,0.01,18.03,10187373.14,RELIANCE.NS
2023-05-09,1129.83,1135.22,1124.47,1131.91,6464721,1116.65,1089.07,1068.45,0.0,0.01,10.75,9801315.43,RELIANCE.NS
2023-05-10,1136.68,1141.17,1132.66,1139.69,10872255,1121.61,1092.99,1069.02,0.01,0.01,8.51,9130893.29,RELIANCE.NS
2023-05-11,1140.76,1145.58,1130.54,1132.25,10557860,1124.17,1096.28,1069.95,-0.01,0.01,15.04,8784615.43,RELIANCE.NS
2023-05-12,1127.46,1135.49,1121.38,1134.1,6955341,1128.36,1099.42,1071.02,0.0,0.01,14.11,8769396.71,RELIANCE.NS
2023-05-15,1136.63,1143.32,1128.98,1136.33,6833343,1131.05,1102.47,1071.98,0.0,0.01,14.33,8511983.86,RELIANCE.NS
2023-05-16,1138.5,1141.06,1118.49,1120.15,8717229,1131.83,1104.44,1072.76,-0.01,0.01,22.57,8507790.14,RELIANCE.NS
2023-05-17,1124.35,1125.26,1108.83,1113.53,8798967,1129.71,1106.7,1073.83,-0.01,0.01,16.43,8457102.29,RELIANCE.NS
2023-05-18,1118.21,1121.61,1107.99,1111.14,10525531,1126.74,1108.57,1074.65,-0.0,0.01,13.63,9037218.0,RELIANCE.NS
2023-05-19,1111.14,1116.57,1104.2,1114.74,8050447,1123.18,1110.76,1075.71,0.0,0.01,12.37,8634102.57,RELIANCE.NS
2023-05-22,1111.57,1125.72,1110.36,1120.7,7434906,1121.53,1113.18,1076.35,0.01,0.01,15.36,8187966.29,RELIANCE.NS
2023-05-23,1123.28,1126.63,1119.08,1120.49,6092034,1119.58,1115.39,1076.77,-0.0,0.01,7.56,8064636.71,RELIANCE.NS
2023-05-24,1116.55,1124.81,1110.86,1113.97,8112254,1116.39,1116.85,1076.97,-0.01,0.01,13.95,8247338.29,RELIANCE.NS
2023-05-25,1111.07,1117.96,1102.92,1113.83,11487863,1115.49,1118.63,1077.71,-0.0,0.0,15.04,8643143.14,RELIANCE.NS
2023-05-26,1122.07,1145.35,1118.76,1144.21,12626260,1119.87,1121.58,1079.39,0.03,0.01,26.59,9189899.29,RELIANCE.NS
2023-05-29,1150.83,1154.94,1144.53,1150.65,10010304,1125.51,1123.87,1081.54,0.01,0.01,10.41,9116295.43,RELIANCE.NS
2023-05-30,1150.65,1158.45,1147.79,1150.35,11342504,1130.6,1125.67,1083.77,-0.0,0.01,10.66,9586589.29,RELIANCE.NS
2023-05-31,1141.24,1145.74,1123.44,1127.5,27107927,1131.57,1126.8,1085.9,-0.02,0.01,22.3,12397020.86,RELIANCE.NS
2023-06-01,1132.18,1134.35,1122.07,1124.47,14592692,1132.14,1127.15,1088.07,-0.0,0.01,12.28,13611400.57,RELIANCE.NS
2023-06-02,1128.0,1133.41,1118.87,1120.79,15800644,1133.11,1127.46,1090.18,-0.0,0.01,14.54,14709742.0,RELIANCE.NS
2023-06-05,1126.27,1133.82,1122.27,1130.86,10908682,1135.55,1127.58,1092.7,0.01,0.01,11.55,14627001.86,RELIANCE.NS
2023-06-06,1133.69,1135.63,1123.89,1131.81,7493309,1133.77,1127.58,1094.62,0.0,0.01,11.73,13893723.14,RELIANCE.NS
2023-06-07,1135.31,1141.24,1128.73,1140.4,10312545,1132.31,1127.61,1096.64,0.01,0.01,12.51,13936900.43,RELIANCE.NS
2023-06-08,1143.98,1148.93,1137.13,1141.08,12071109,1130.99,1128.05,1098.94,0.0,0.01,11.8,14040986.86,RELIANCE.NS
2023-06-09,1144.44,1145.14,1131.2,1133.0,5877018,1131.77,1128.0,1101.48,-0.01,0.01,13.95,11007999.86,RELIANCE.NS
2023-06-12,1130.06,1136.31,1125.26,1134.01,6391969,1133.14,1127.88,1103.74,0.0,0.01,11.05,9836468.0,RELIANCE.NS
2023-06-13,1138.96,1151.95,1134.96,1150.76,11248016,1137.42,1129.41,1106.23,0.01,0.01,16.98,9186092.57,RELIANCE.NS
2023-06-14,1150.83,1166.35,1149.0,1164.91,13277380,1142.28,1131.98,1109.12,0.01,0.01,17.35,9524478.0,RELIANCE.NS
2023-06-15,1164.89,1169.8,1157.45,1165.23,11813494,1147.06,1134.69,1111.14,0.0,0.01,12.35,10141647.29,RELIANCE.NS
2023-06-16,1168.72,1178.86,1168.72,1176.57,24171579,1152.22,1137.78,1113.39,0.01,0.01,10.13,12121509.29,RELIANCE.NS
2023-06-19,1179.59,1179.59,1160.71,1164.89,6798554,1155.62,1139.99,1115.45,-0.01,0.01,18.88,11368287.14,RELIANCE.NS
2023-06-20,1162.95,1170.46,1157.22,1167.31,6921096,1160.53,1142.33,1117.42,0.0,0.01,13.24,11517441.14,RELIANCE.NS
2023-06-21,1167.26,1173.13,1163.15,1170.59,6961603,1165.75,1145.16,1119.61,0.0,0.01,9.97,11598817.43,RELIANCE.NS
2023-06-22,1166.81,1174.7,1155.85,1157.45,7619166,1166.71,1147.34,1121.43,-0.01,0.01,18.85,11080410.29,RELIANCE.NS
2023-06-23,1154.43,1156.49,1146.72,1147.97,6628570,1164.29,1147.53,1122.96,-0.01,0.01,9.77,10130580.29,RELIANCE.NS
2023-06-26,1144.44,1148.27,1136.08,1139.21,12641159,1160.57,1146.96,1124.24,-0.01,0.01,12.19,10248818.14,RELIANCE.NS
2023-06-27,1139.67,1145.58,1135.15,1139.62,9689466,1155.29,1146.42,1125.42,0.0,0.01,10.43,8179944.86,RELIANCE.NS
2023-06-28,1147.18,1158.52,1140.26,1154.71,11354006,1153.84,1147.78,1127.14,0.01,0.01,18.26,8830723.71,RELIANCE.NS
2023-06-30,1162.42,1167.1,1156.51,1164.18,11151555,1153.39,1149.77,1128.95,0.01,0.01,10.59,9435075.0,RELIANCE.NS
2023-07-03,1167.74,1196.93,1166.51,1194.06,12154387,1156.74,1153.43,1131.42,0.03,0.01,30.43,10176901.29,RELIANCE.NS
2023-07-04,1198.3,1198.3,1174.68,1181.76,8061643,1160.22,1155.98,1133.61,-0.01,0.01,23.62,10240112.29,RELIANCE.NS
2023-07-05,1191.0,1191.0,1175.84,1179.82,10248062,1164.76,1158.38,1135.67,-0.0,0.01,15.16,10757182.57,RELIANCE.NS
2023-07-06,1175.96,1207.18,1175.96,1204.58,19117987,1174.1,1161.59,1138.07,0.02,0.01,31.22,11682443.71,RELIANCE.NS
2023-07-07,1202.87,1216.54,1199.67,1202.23,13375267,1183.05,1164.64,1140.55,-0.0,0.01,16.87,12208986.71,RELIANCE.NS
2023-07-10,1227.47,1258.1,1221.13,1248.54,33240016,1196.45,1170.42,1143.82,0.04,0.02,36.98,15335559.57,RELIANCE.NS
2023-07-11,1256.69,1264.5,1249.71,1262.08,20069348,1210.44,1176.82,1146.96,0.01,0.02,14.79,16609530.0,RELIANCE.NS
2023-07-12,1262.81,1279.1,1260.68,1263.47,18733835,1220.35,1182.46,1149.94,0.0,0.02,18.42,17549451.14,RELIANCE.NS
2023-07-13,1270.84,1277.73,1249.55,1252.17,14682934,1230.41,1186.82,1152.89,-0.01,0.02,28.19,18495349.86,RELIANCE.NS
2023-07-14,1255.37,1260.34,1244.0,1251.12,15124144,1240.6,1191.12,1155.56,-0.0,0.02,16.34,19191933.0,RELIANCE.NS
2023-07-17,1254.0,1285.06,1245.32,1276.68,22220040,1250.9,1196.12,1158.81,0.02,0.02,39.74,19635083.43,RELIANCE.NS
2023-07-18,1285.95,1295.29,1274.99,1287.53,25867313,1263.08,1202.25,1161.99,0.01,0.02,20.29,21419661.43,RELIANCE.NS
2023-07-19,1291.89,1303.75,1276.82,1297.3,39122156,1270.05,1208.75,1165.3,0.01,0.01,26.93,22259967.14,RELIANCE.NS
2023-07-20,1276.01,1301.21,1276.01,1295.72,38717624,1274.86,1215.01,1168.42,-0.0,0.01,25.2,24924006.57,RELIANCE.NS
2023-07-21,1290.36,1293.28,1248.12,1255.61,30249238,1273.73,1219.92,1170.88,-0.03,0.02,45.16,26569064.14,RELIANCE.NS
2023-07-24,1227.05,1243.84,1221.26,1230.22,23727866,1270.6,1224.03,1172.81,-0.02,0.02,22.58,27861197.29,RELIANCE.NS
2023-07-25,1233.48,1239.02,1226.56,1229.43,12026020,1267.5,1228.54,1174.67,-0.0,0.02,12.46,27418608.14,RELIANCE.NS
2023-07-26,1229.03,1259.69,1229.03,1249.41,12911012,1263.6,1234.03,1177.25,0.02,0.02,30.66,26088747.0,RELIANCE.NS
2023-07-27,1253.29,1255.07,1231.68,1237.78,17226898,1256.49,1238.18,1179.74,-0.01,0.02,23.39,24854402.0,RELIANCE.NS
2023-07-28,1242.41,1257.64,1236.72,1250.22,20827852,1249.77,1242.49,1182.52,0.01,0.02,20.92,22240930.0,RELIANCE.NS
2023-07-31,1250.22,1263.11,1245.33,1260.81,8551174,1244.78,1245.82,1185.44,0.01,0.02,17.78,17931437.14,RELIANCE.NS
2023-08-01,1263.65,1265.63,1239.07,1242.98,9536632,1242.98,1248.88,1187.89,-0.01,0.01,26.56,14972493.43,RELIANCE.NS
2023-08-02,1241.0,1242.38,1218.45,1229.7,12748214,1242.9,1251.38,1190.07,-0.01,0.01,23.94,13403971.71,RELIANCE.NS
2023-08-03,1224.23,1236.89,1215.7,1224.53,10168350,1242.2,1252.38,1192.28,-0.0,0.01,21.19,13138590.29,RELIANCE.NS
2023-08-04,1235.86,1244.36,1222.4,1241.17,22885610,1241.03,1254.32,1194.83,0.01,0.01,21.96,14563532.86,RELIANCE.NS
2023-08-07,1246.83,1250.49,1238.92,1248.24,5982870,1242.52,1254.31,1196.91,0.01,0.01,11.57,12957243.14,RELIANCE.NS
2023-08-08,1250.3,1253.49,1236.23,1240.73,9844072,1241.16,1253.24,1198.71,-0.01,0.01,17.26,11388131.71,RELIANCE.NS
2023-08-09,1238.85,1250.79,1227.1,1248.91,11486586,1239.47,1252.51,1200.68,0.01,0.01,23.69,11807476.29,RELIANCE.NS
2023-08-10,1248.79,1261.18,1240.63,1254.48,15470598,1241.11,1252.63,1203.22,0.0,0.01,20.55,12655185.71,RELIANCE.NS
2023-08-11,1252.5,1265.55,1242.56,1259.77,22179330,1245.4,1253.06,1205.93,0.0,0.01,23.0,14002488.0,RELIANCE.NS
2023-08-14,1255.74,1277.15,1248.81,1274.65,9575812,1252.56,1252.96,1209.0,0.01,0.01,28.34,13917839.71,RELIANCE.NS
2023-08-16,1261.67,1277.4,1261.67,1273.62,10203112,1257.2,1252.26,1211.86,-0.0,0.01,15.73,12106054.29,RELIANCE.NS
2023-08-17,1269.63,1275.08,1252.7,1255.24,13673744,1258.2,1250.16,1214.33,-0.01,0.01,22.38,13204750.57,RELIANCE.NS
2023-08-18,1251.9,1274.83,1240.68,1264.54,18639978,1261.6,1248.6,1216.81,0.01,0.01,34.15,14461308.57,RELIANCE.NS
2023-08-21,1260.64,1268.34,1248.58,1250.74,9221746,1261.86,1248.36,1219.0,-0.01,0.01,19.75,14137760.0,RELIANCE.NS
2023-08-22,1249.2,1259.65,1240.32,1250.44,7713044,1261.29,1249.37,1221.35,-0.0,0.01,19.33,13029538.0,RELIANCE.NS
2023-08-23,1252.83,1262.08,1249.23,1251.83,9517952,1260.15,1250.49,1223.71,0.0,0.01,12.85,11220769.71,RELIANCE.NS
2023-08-24,1260.62,1260.62,1226.42,1230.79,14140020,1253.89,1249.56,1225.31,-0.02,0.01,34.2,11872799.43,RELIANCE.NS
2023-08-25,1218.98,1243.3,1212.33,1225.11,22222400,1246.96,1248.93,1226.51,-0.0,0.01,30.97,13589840.57,RELIANCE.NS
2023-08-28,1226.92,1232.87,1206.62,1212.9,12580826,1240.91,1247.06,1227.47,-0.01,0.01,26.26,13433709.43,RELIANCE.NS
2023-08-29,1217.02,1217.71,1195.23,1201.28,16876644,1231.87,1244.08,1227.96,-0.01,0.01,22.48,13181804.57,RELIANCE.NS
2023-08-30,1207.07,1212.53,1198.63,1200.14,12168946,1224.64,1241.94,1228.67,-0.0,0.01,13.9,13602833.14,RELIANCE.NS
2023-08-31,1202.6,1203.59,1191.13,1194.66,21638600,1216.67,1240.19,1229.21,-0.0,0.01,12.46,15592198.29,RELIANCE.NS
2023-09-01,1194.43,1203.91,1192.0,1197.46,18112842,1208.91,1238.84,1229.75,0.0,0.01,11.91,16820039.71,RELIANCE.NS
2023-09-04,1197.46,1202.92,1193.81,1196.49,9347626,1204.01,1236.6,1230.53,-0.0,0.0,9.11,16135412.0,RELIANCE.NS
2023-09-05,1201.11,1208.03,1197.36,1202.9,8675876,1200.83,1234.33,1231.63,0.01,0.01,10.67,14200194.29,RELIANCE.NS
2023-09-06,1201.66,1209.13,1199.75,1205.43,8200370,1199.77,1232.57,1232.96,0.0,0.0,9.38,13574414.86,RELIANCE.NS
2023-09-07,1201.95,1210.17,1196.64,1207.07,13652572,1200.59,1230.48,1234.3,0.0,0.0,13.52,13113833.14,RELIANCE.NS
2023-09-08,1211.04,1218.98,1202.57,1215.11,23109288,1202.73,1228.51,1235.51,0.01,0.0,16.4,14676739.14,RELIANCE.NS
2023-09-11,1216.99,1229.33,1216.99,1228.21,13271074,1207.52,1226.93,1236.79,0.01,0.0,12.33,13481378.29,RELIANCE.NS
2023-09-12,1232.38,1232.38,1209.03,1210.47,16255666,1209.38,1223.72,1237.12,-0.01,0.01,23.35,13216067.43,RELIANCE.NS
2023-09-13,1211.04,1222.28,1204.21,1216.52,12803338,1212.24,1220.87,1237.82,0.01,0.01,18.07,13709740.57,RELIANCE.NS
2023-09-14,1220.96,1223.84,1213.52,1217.64,9209636,1214.35,1218.99,1238.57,0.0,0.01,10.32,13785992.0,RELIANCE.NS
2023-09-15,1224.93,1224.93,1215.75,1219.9,25468592,1216.41,1216.75,1238.88,0.0,0.01,9.18,16252880.86,RELIANCE.NS
2023-09-18,1211.06,1216.5,1207.09,1209.27,7516300,1216.73,1214.68,1239.02,-0.01,0.01,9.41,15376270.57,RELIANCE.NS
2023-09-20,1202.62,1204.88,1168.85,1182.32,57081884,1212.05,1211.27,1237.7,-0.02,0.01,36.03,20229498.57,RELIANCE.NS
2023-09-21,1178.75,1186.27,1171.33,1173.71,12226182,1204.26,1207.37,1235.93,-0.01,0.01,14.94,20080228.29,RELIANCE.NS
2023-09-22,1179.27,1182.47,1166.37,1168.82,19176786,1198.31,1204.27,1234.04,-0.0,0.01,16.11,20497531.14,RELIANCE.NS
2023-09-25,1166.57,1171.68,1158.97,1161.63,14254884,1190.47,1201.1,1232.22,-0.01,0.01,12.71,20704894.86,RELIANCE.NS
2023-09-26,1160.68,1166.47,1159.22,1162.64,10087782,1182.61,1198.58,1230.46,0.0,0.01,7.25,20830344.29,RELIANCE.NS
2023-09-27,1163.14,1177.19,1160.66,1175.75,11722778,1176.31,1197.31,1228.44,0.01,0.01,16.53,18866656.57,RELIANCE.NS
2023-09-28,1182.75,1182.75,1153.96,1158.48,14518346,1169.05,1195.22,1225.86,-0.01,0.01,28.79,19866948.86,RELIANCE.NS
2023-09-29,1162.3,1175.85,1158.48,1163.89,12342014,1166.42,1193.69,1223.19,0.0,0.01,17.37,13475538.86,RELIANCE.NS
2023-10-03,1156.42,1159.22,1149.49,1150.56,8859056,1163.11,1191.34,1220.28,-0.01,0.01,9.73,12994520.86,RELIANCE.NS
2023-10-04,1146.02,1150.98,1139.12,1148.57,10286386,1160.22,1188.94,1218.14,-0.0,0.01,11.86,11724463.71,RELIANCE.NS
2023-10-05,1151.11,1156.14,1146.02,1148.55,10953682,1158.35,1186.23,1216.51,-0.0,0.01,10.13,11252863.43,RELIANCE.NS
2023-10-06,1150.01,1153.86,1147.53,1150.48,5431026,1156.61,1183.48,1214.93,0.0,0.01,6.33,10587612.57,RELIANCE.NS
2023-10-09,1145.57,1147.48,1139.07,1140.68,7576878,1151.6,1180.16,1212.76,-0.01,0.01,8.41,9995341.14,RELIANCE.NS
2023-10-10,1144.8,1150.44,1143.41,1145.72,10236032,1149.78,1176.69,1210.92,0.0,0.01,7.02,9383582.0,RELIANCE.NS
2023-10-11,1148.72,1166.22,1148.0,1163.91,9814118,1149.78,1173.48,1209.19,0.02,0.01,18.22,9022454.0,RELIANCE.NS
2023-10-12,1163.31,1171.01,1160.49,1166.07,12554450,1152.0,1171.26,1207.29,0.0,0.01,10.52,9550367.43,RELIANCE.NS
2023-10-13,1161.4,1170.09,1156.02,1166.02,10150316,1154.49,1168.73,1205.75,-0.0,0.01,14.07,9530928.86,RELIANCE.NS
2023-10-16,1163.89,1168.63,1159.42,1163.41,5929036,1156.61,1166.02,1204.43,-0.0,0.01,9.21,8813122.29,RELIANCE.NS
2023-10-17,1169.35,1171.18,1162.05,1168.97,7928180,1159.26,1163.47,1203.32,0.0,0.01,9.13,9169858.57,RELIANCE.NS
2023-10-18,1168.97,1174.8,1151.97,1153.46,8918320,1161.08,1160.68,1201.56,-0.01,0.01,22.83,9361493.14,RELIANCE.NS
2023-10-19,1147.51,1152.37,1142.05,1144.6,12032556,1160.92,1158.8,1199.49,-0.01,0.01,10.32,9618139.43,RELIANCE.NS
2023-10-20,1141.55,1148.85,1139.71,1141.1,8913312,1157.66,1157.17,1197.5,-0.0,0.01,9.13,9489452.86,RELIANCE.NS
2023-10-23,1136.59,1144.65,1119.34,1123.29,7853962,1151.55,1154.89,1194.99,-0.02,0.01,25.31,8817954.57,RELIANCE.NS
2023-10-25,1116.76,1132.22,1113.26,1120.68,11620688,1145.07,1152.84,1192.31,-0.0,0.01,18.96,9028007.71,RELIANCE.NS
2023-10-26,1117.23,1120.71,1101.99,1105.07,15222534,1136.74,1149.96,1189.22,-0.01,0.01,18.71,10355650.29,RELIANCE.NS
2023-10-27,1111.77,1128.4,1109.76,1124.58,11771084,1130.4,1147.41,1186.21,0.02,0.01,18.64,10904636.57,RELIANCE.NS
2023-10-30,1128.65,1153.96,1126.64,1147.75,16813304,1129.58,1146.87,1183.7,0.02,0.01,27.32,12032491.43,RELIANCE.NS
2023-10-31,1155.45,1155.45,1133.06,1135.55,12808438,1128.29,1145.45,1181.3,-0.01,0.01,22.38,12143331.71,RELIANCE.NS
2023-11-01,1136.17,1150.24,1129.24,1140.26,10309190,1128.17,1144.94,1178.82,0.0,0.01,20.99,12342742.86,RELIANCE.NS
2023-11-02,1148.47,1153.61,1145.5,1151.58,10562104,1132.21,1145.09,1176.83,0.01,0.01,8.11,12729620.29,RELIANCE.NS
2023-11-03,1155.05,1158.9,1149.37,1151.33,8850156,1136.59,1145.23,1174.85,-0.0,0.01,9.53,12333830.0,RELIANCE.NS
2023-11-06,1157.58,1161.4,1154.26,1160.91,10647304,1144.56,1145.75,1173.03,0.01,0.01,7.15,11680225.71,RELIANCE.NS
2023-11-07,1158.45,1160.96,1151.25,1153.36,6960204,1148.68,1146.38,1171.49,-0.01,0.01,9.7,10992957.14,RELIANCE.NS
2023-11-08,1157.43,1161.9,1152.35,1159.37,7884494,1150.34,1147.06,1170.17,0.01,0.01,9.55,9717412.86,RELIANCE.NS
2023-11-09,1159.34,1159.37,1143.64,1146.79,14513610,1151.94,1146.21,1168.85,-0.01,0.01,15.73,9961008.86,RELIANCE.NS
2023-11-10,1144.31,1149.67,1140.58,1148.95,7734954,1153.18,1145.35,1167.8,0.0,0.01,9.08,9593260.86,RELIANCE.NS
2023-11-13,1152.92,1153.76,1147.36,1148.8,3854810,1152.79,1144.49,1166.77,-0.0,0.01,6.4,8635076.0,RELIANCE.NS
2023-11-15,1161.4,1172.3,1154.95,1169.57,12220648,1155.39,1144.8,1166.27,0.02,0.01,17.35,9116574.86,RELIANCE.NS
2023-11-16,1166.91,1178.35,1164.85,1171.68,13134910,1156.93,1144.93,1165.76,0.0,0.01,13.5,9471947.14,RELIANCE.NS
2023-11-17,1167.81,1177.91,1167.38,1169.12,7758634,1159.18,1145.72,1165.21,-0.0,0.01,10.52,9586008.57,RELIANCE.NS
2023-11-20,1165.65,1170.54,1159.62,1166.04,4490186,1160.13,1146.79,1164.47,-0.0,0.01,10.92,9101107.43,RELIANCE.NS
2023-11-21,1174.31,1185.23,1171.43,1180.71,8214450,1164.98,1148.77,1163.98,0.01,0.01,13.8,8201227.43,RELIANCE.NS
2023-11-22,1178.78,1188.43,1177.39,1185.33,8534814,1170.18,1151.87,1163.54,0.0,0.01,11.04,8315493.14,RELIANCE.NS
2023-11-23,1185.33,1191.18,1185.33,1188.95,8531542,1175.91,1155.28,1163.02,0.0,0.01,5.86,8983597.71,RELIANCE.NS
2023-11-24,1187.01,1192.47,1186.74,1188.16,6749486,1178.57,1159.44,1162.22,-0.0,0.01,5.73,8202003.14,RELIANCE.NS
2023-11-28,1188.16,1191.03,1178.9,1188.4,13792174,1180.96,1162.63,1161.78,0.0,0.01,12.14,8295898.0,RELIANCE.NS
2023-11-29,1195.15,1197.11,1190.22,1191.53,12531306,1184.16,1164.82,1161.28,0.0,0.0,6.9,8977708.29,RELIANCE.NS
2023-11-30,1188.55,1191.53,1176.24,1179.99,28439984,1186.15,1167.04,1160.53,-0.01,0.01,15.29,12399108.0,RELIANCE.NS
2023-12-01,1180.26,1189.4,1180.07,1188.35,14342842,1187.24,1169.45,1159.89,0.01,0.01,9.33,13274592.57,RELIANCE.NS
2023-12-04,1216.0,1216.0,1190.49,1201.21,15590990,1189.51,1171.93,1159.73,0.01,0.01,25.51,14282617.71,RELIANCE.NS
2023-12-05,1210.54,1211.46,1201.93,1209.92,12693624,1192.51,1174.86,1160.29,0.01,0.01,9.53,14877200.86,RELIANCE.NS
2023-12-06,1214.56,1227.39,1208.55,1221.51,16422442,1197.27,1177.89,1161.24,0.01,0.01,18.84,16259051.71,RELIANCE.NS
2023-12-07,1220.96,1221.43,1212.03,1219.5,8142096,1201.72,1181.19,1162.25,-0.0,0.01,9.41,15451897.71,RELIANCE.NS
2023-12-08,1222.87,1229.25,1213.52,1218.85,10204894,1205.62,1184.17,1163.4,-0.0,0.01,15.73,15119553.14,RELIANCE.NS
2023-12-11,1218.98,1224.74,1217.19,1220.64,7066138,1211.43,1187.86,1164.56,0.0,0.01,7.54,12066146.57,RELIANCE.NS
2023-12-12,1220.96,1223.42,1201.18,1203.12,9197124,1213.54,1190.57,1165.11,-0.01,0.01,22.24,11331044.0,RELIANCE.NS
2023-12-13,1202.1,1210.22,1194.31,1208.03,10031182,1214.51,1193.53,1166.1,0.0,0.01,15.91,10536785.71,RELIANCE.NS
2023-12-14,1217.99,1228.38,1212.35,1223.02,16972354,1216.38,1196.2,1167.28,0.01,0.01,16.03,11148032.86,RELIANCE.NS
2023-12-15,1229.9,1240.82,1225.95,1238.63,15932152,1218.83,1199.55,1169.04,0.01,0.01,14.86,11077991.43,RELIANCE.NS
2023-12-18,1238.63,1258.14,1236.32,1251.24,14165188,1223.36,1203.66,1171.1,0.01,0.01,21.81,11938433.14,RELIANCE.NS
2023-12-19,1268.11,1277.49,1253.32,1269.65,16820604,1230.62,1208.84,1173.52,0.01,0.01,24.17,12883534.57,RELIANCE.NS
2023-12-20,1276.08,1289.88,1250.74,1254.29,17736722,1235.43,1212.52,1175.59,-0.01,0.01,39.14,14407903.71,RELIANCE.NS
2023-12-21,1254.22,1277.3,1249.87,1271.86,13765454,1245.25,1216.84,1178.22,0.01,0.01,27.42,15060522.29,RELIANCE.NS
2023-12-22,1270.4,1280.97,1264.47,1273.1,16541784,1254.54,1221.05,1180.76,0.0,0.01,16.5,15990608.29,RELIANCE.NS
2023-12-26,1274.57,1286.45,1271.94,1279.55,7465664,1262.62,1225.62,1183.08,0.01,0.01,14.52,14632509.71,RELIANCE.NS
